pack,card_number,card_name,card_element,card_type,card_rarity,tradeable,image_url
Space-Time Smackdown,128,Porygon2,Common,Stage,◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_128_EN.webp
Space-Time Smackdown,129,Porygon-Z,Common,Stage,◊◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_129_EN.webp
Space-Time Smackdown,130,Aipom,Common,Basic,◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_130_EN.webp
Space-Time Smackdown,131,Ambipom,Common,Stage,◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_131_EN.webp
Space-Time Smackdown,132,Starly,Common,Basic,◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_132_EN.webp
Space-Time Smackdown,133,Staravia,Common,Stage,◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_133_EN.webp
Space-Time Smackdown,134,Staraptor,Common,Stage,◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_134_EN.webp
Space-Time Smackdown,135,Bidoof,Common,Basic,◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_135_EN.webp
Space-Time Smackdown,136,Bibarel,Common,Stage,◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_136_EN.webp
Space-Time Smackdown,137,Buneary,Common,Basic,◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_137_EN.webp
Space-Time Smackdown,138,Lopunny,Common,Stage,◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_138_EN.webp
Space-Time Smackdown,139,Glameow,Common,Basic,◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_139_EN.webp
Space-Time Smackdown,140,Purugly,Common,Stage,◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_140_EN.webp
Space-Time Smackdown,141,Chatot,Common,Basic,◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_141_EN.webp
Space-Time Smackdown,142,Fan Rotom,Common,Basic,◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_142_EN.webp
Space-Time Smackdown,143,Regigigas,Common,Basic,◊◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_143_EN.webp
Space-Time Smackdown,144,Skull Fossil,,Item,◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_144_EN.webp
Space-Time Smackdown,145,Armor Fossil,,Item,◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_145_EN.webp
Space-Time Smackdown,146,Pokémon Communication,,Item,◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_146_EN.webp
Space-Time Smackdown,147,Giant Cape,,Tool,◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_147_EN.webp
Space-Time Smackdown,148,Rocky Helmet,,Tool,◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_148_EN.webp
Space-Time Smackdown,149,Lum Berry,,Tool,◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_149_EN.webp
Space-Time Smackdown,150,Cyrus,,Supporter,◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_150_EN.webp
Space-Time Smackdown,151,Team Galactic Grunt,,Supporter,◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_151_EN.webp
Space-Time Smackdown,152,Cynthia,,Supporter,◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_152_EN.webp
Space-Time Smackdown,153,Volkner,,Supporter,◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_153_EN.webp
Space-Time Smackdown,154,Dawn,,Supporter,◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_154_EN.webp
Space-Time Smackdown,155,Mars,,Supporter,◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_155_EN.webp
Space-Time Smackdown,156,Tangrowth,Grass,Stage,☆,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_156_EN.webp
Space-Time Smackdown,157,Combee,Grass,Basic,☆,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_157_EN.webp
Space-Time Smackdown,158,Carnivine,Grass,Basic,☆,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_158_EN.webp
Space-Time Smackdown,159,Shaymin,Grass,Basic,☆,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_159_EN.webp
Space-Time Smackdown,160,Mamoswine,Water,Stage,☆,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_160_EN.webp
Space-Time Smackdown,161,Gastrodon,Water,Stage,☆,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_161_EN.webp
Space-Time Smackdown,162,Manaphy,Water,Basic,☆,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_162_EN.webp
Space-Time Smackdown,163,Shinx,Lightning,Basic,☆,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_163_EN.webp
Space-Time Smackdown,164,Rotom,Lightning,Basic,☆,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_164_EN.webp
Space-Time Smackdown,165,Drifloon,Psychic,Basic,☆,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_165_EN.webp
Space-Time Smackdown,166,Mesprit,Psychic,Basic,☆,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_166_EN.webp
Space-Time Smackdown,167,Giratina,Psychic,Basic,☆,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_167_EN.webp
Space-Time Smackdown,168,Cresselia,Psychic,Basic,☆,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_168_EN.webp
Space-Time Smackdown,169,Rhyperior,Fighting,Stage,☆,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_169_EN.webp
Space-Time Smackdown,170,Lucario,Fighting,Stage,☆,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_170_EN.webp
Space-Time Smackdown,171,Hippopotas,Fighting,Basic,☆,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_171_EN.webp
Space-Time Smackdown,172,Spiritomb,Dark,Basic,☆,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_172_EN.webp
Space-Time Smackdown,173,Croagunk,Dark,Basic,☆,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_173_EN.webp
Space-Time Smackdown,174,Heatran,Metal,Basic,☆,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_174_EN.webp
Space-Time Smackdown,175,Garchomp,Dragon,Stage,☆,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_175_EN.webp
Space-Time Smackdown,176,Staraptor,Common,Stage,☆,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_176_EN.webp
Space-Time Smackdown,177,Bidoof,Common,Basic,☆,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_177_EN.webp
Space-Time Smackdown,178,Glameow,Common,Basic,☆,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_178_EN.webp
Space-Time Smackdown,179,Regigigas,Common,Basic,☆,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_179_EN.webp
Space-Time Smackdown,180,Yanmega ex,Grass,Stage,☆☆,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_180_EN.webp
Space-Time Smackdown,181,Infernape ex,Fire,Stage,☆☆,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_181_EN.webp
Space-Time Smackdown,182,Palkia ex,Water,Basic,☆☆,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_182_EN.webp
Space-Time Smackdown,183,Pachirisu ex,Lightning,Basic,☆☆,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_183_EN.webp
Space-Time Smackdown,184,Mismagius ex,Psychic,Stage,☆☆,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_184_EN.webp
Space-Time Smackdown,185,Gallade ex,Fighting,Stage,☆☆,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_185_EN.webp
Space-Time Smackdown,186,Weavile ex,Dark,Stage,☆☆,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_186_EN.webp
Space-Time Smackdown,187,Darkrai ex,Dark,Basic,☆☆,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_187_EN.webp
Space-Time Smackdown,188,Dialga ex,Metal,Basic,☆☆,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_188_EN.webp
Space-Time Smackdown,189,Lickilicky ex,Common,Stage,☆☆,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_189_EN.webp
Space-Time Smackdown,190,Cyrus,,Supporter,☆☆,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_190_EN.webp
Space-Time Smackdown,191,Team Galactic Grunt,,Supporter,☆☆,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_191_EN.webp
Space-Time Smackdown,192,Cynthia,,Supporter,☆☆,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_192_EN.webp
Space-Time Smackdown,193,Volkner,,Supporter,☆☆,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_193_EN.webp
Space-Time Smackdown,194,Dawn,,Supporter,☆☆,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_194_EN.webp
Space-Time Smackdown,195,Mars,,Supporter,☆☆,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_195_EN.webp
Space-Time Smackdown,196,Yanmega ex,Grass,Stage,☆☆,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_196_EN.webp
Space-Time Smackdown,197,Infernape ex,Fire,Stage,☆☆,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_197_EN.webp
Space-Time Smackdown,198,Pachirisu ex,Lightning,Basic,☆☆,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_198_EN.webp
Space-Time Smackdown,199,Mismagius ex,Psychic,Stage,☆☆,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_199_EN.webp
Space-Time Smackdown,200,Gallade ex,Fighting,Stage,☆☆,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_200_EN.webp
Space-Time Smackdown,201,Weavile ex,Dark,Stage,☆☆,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_201_EN.webp
Space-Time Smackdown,202,Darkrai ex,Dark,Basic,☆☆,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_202_EN.webp
Space-Time Smackdown,203,Lickilicky ex,Common,Stage,☆☆,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_203_EN.webp
Space-Time Smackdown,204,Palkia ex,Water,Basic,☆☆☆,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_204_EN.webp
Space-Time Smackdown,205,Dialga ex,Metal,Basic,☆☆☆,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_205_EN.webp
Space-Time Smackdown,206,Palkia ex,Water,Basic,Crown Rare,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_206_EN.webp
Space-Time Smackdown,207,Dialga ex,Metal,Basic,Crown Rare,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_207_EN.webp
Triumphant Light,1,Heracross,Grass,Basic,◊◊,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_001_EN.webp
Triumphant Light,2,Burmy,Grass,Basic,◊,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_002_EN.webp
Triumphant Light,3,Mothim,Grass,Stage,◊◊,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_003_EN.webp
Triumphant Light,4,Combee,Grass,Basic,◊,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_004_EN.webp
Triumphant Light,5,Vespiquen,Grass,Stage,◊◊,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_005_EN.webp
Triumphant Light,6,Cherubi,Grass,Basic,◊,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_006_EN.webp
Triumphant Light,7,Cherrim,Grass,Stage,◊◊,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_007_EN.webp
Triumphant Light,8,Cherrim,Grass,Stage,◊◊,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_008_EN.webp
Triumphant Light,9,Carnivine,Grass,Basic,◊◊◊,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_009_EN.webp
Triumphant Light,10,Leafeon ex,Grass,Stage,◊◊◊◊,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_010_EN.webp
Triumphant Light,11,Houndour,Fire,Basic,◊,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_011_EN.webp
Triumphant Light,12,Houndoom,Fire,Stage,◊◊,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_012_EN.webp
Triumphant Light,13,Heatran,Fire,Basic,◊◊◊,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_013_EN.webp
Triumphant Light,14,Marill,Water,Basic,◊,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_014_EN.webp
Triumphant Light,15,Azumarill,Water,Stage,◊,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_015_EN.webp
Triumphant Light,16,Barboach,Water,Basic,◊,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_016_EN.webp
Triumphant Light,17,Whiscash,Water,Stage,◊◊,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_017_EN.webp
Triumphant Light,18,Snorunt,Water,Basic,◊,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_018_EN.webp
Triumphant Light,19,Froslass,Water,Stage,◊◊,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_019_EN.webp
Triumphant Light,20,Snover,Water,Basic,◊,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_020_EN.webp
Triumphant Light,21,Abomasnow,Water,Stage,◊◊◊,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_021_EN.webp
Triumphant Light,22,Glaceon ex,Water,Stage,◊◊◊◊,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_022_EN.webp
Triumphant Light,23,Origin Forme Palkia,Water,Basic,◊◊◊,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_023_EN.webp
Triumphant Light,24,Phione,Water,Basic,◊◊,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_024_EN.webp
Triumphant Light,25,Pikachu,Lightning,Basic,◊,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_025_EN.webp
Triumphant Light,26,Raichu,Lightning,Stage,◊◊◊,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_026_EN.webp
Triumphant Light,27,Electrike,Lightning,Basic,◊,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_027_EN.webp
Triumphant Light,28,Manectric,Lightning,Stage,◊◊,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_028_EN.webp
Triumphant Light,29,Clefairy,Psychic,Basic,◊,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_029_EN.webp
Triumphant Light,30,Clefable,Psychic,Stage,◊◊,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_030_EN.webp
Triumphant Light,31,Gastly,Psychic,Basic,◊,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_031_EN.webp
Triumphant Light,32,Haunter,Psychic,Stage,◊,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_032_EN.webp
Triumphant Light,33,Gengar,Psychic,Stage,◊◊,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_033_EN.webp
Triumphant Light,34,Unown,Psychic,Basic,◊◊,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_034_EN.webp
Triumphant Light,35,Rotom,Psychic,Basic,◊◊◊,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_035_EN.webp
Triumphant Light,36,Sudowoodo,Fighting,Basic,◊◊,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_036_EN.webp
Triumphant Light,37,Phanpy,Fighting,Basic,◊,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_037_EN.webp
Triumphant Light,38,Donphan,Fighting,Stage,◊◊,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_038_EN.webp
Triumphant Light,39,Larvitar,Fighting,Basic,◊,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_039_EN.webp
Triumphant Light,40,Pupitar,Fighting,Stage,◊◊,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_040_EN.webp
Triumphant Light,41,Tyranitar,Fighting,Stage,◊◊◊,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_041_EN.webp
Triumphant Light,42,Nosepass,Fighting,Basic,◊,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_042_EN.webp
Triumphant Light,43,Meditite,Fighting,Basic,◊,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_043_EN.webp
Triumphant Light,44,Medicham,Fighting,Stage,◊◊,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_044_EN.webp
Triumphant Light,45,Gible,Fighting,Basic,◊,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_045_EN.webp
Triumphant Light,46,Gabite,Fighting,Stage,◊,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_046_EN.webp
Triumphant Light,47,Garchomp ex,Fighting,Stage,◊◊◊◊,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_047_EN.webp
Triumphant Light,48,Zubat,Dark,Basic,◊,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_048_EN.webp
Triumphant Light,49,Golbat,Dark,Stage,◊,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_049_EN.webp
Triumphant Light,50,Crobat,Dark,Stage,◊◊◊,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_050_EN.webp
Triumphant Light,51,Croagunk,Dark,Basic,◊,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_051_EN.webp
Triumphant Light,52,Toxicroak,Dark,Stage,◊◊,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_052_EN.webp
Triumphant Light,53,Magnemite,Metal,Basic,◊,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_053_EN.webp
Triumphant Light,54,Magneton,Metal,Stage,◊,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_054_EN.webp
Triumphant Light,55,Magnezone,Metal,Stage,◊◊◊,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_055_EN.webp
Triumphant Light,56,Mawile,Metal,Basic,◊,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_056_EN.webp
Triumphant Light,57,Probopass ex,Metal,Stage,◊◊◊◊,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_057_EN.webp
Triumphant Light,58,Bronzor,Metal,Basic,◊,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_058_EN.webp
Triumphant Light,59,Bronzong,Metal,Stage,◊◊,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_059_EN.webp
Triumphant Light,60,Origin Forme Dialga,Metal,Basic,◊◊◊,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_060_EN.webp
Triumphant Light,61,Giratina,Dragon,Basic,◊◊◊,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_061_EN.webp
Triumphant Light,62,Eevee,Common,Basic,◊,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_062_EN.webp
Triumphant Light,63,Snorlax,Common,Basic,◊◊,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_063_EN.webp
Triumphant Light,64,Hoothoot,Common,Basic,◊,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_064_EN.webp
Triumphant Light,65,Noctowl,Common,Stage,◊◊,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_065_EN.webp
Triumphant Light,66,Starly,Common,Basic,◊,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_066_EN.webp
Triumphant Light,67,Staravia,Common,Stage,◊,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_067_EN.webp
Triumphant Light,68,Staraptor,Common,Stage,◊◊,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_068_EN.webp
Triumphant Light,69,Shaymin,Common,Basic,◊◊◊,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_069_EN.webp
Triumphant Light,70,Arceus,Common,Basic,◊◊◊,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_070_EN.webp
Triumphant Light,71,Arceus ex,Common,Basic,◊◊◊◊,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_071_EN.webp
Triumphant Light,72,Irida,,Supporter,◊◊,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_072_EN.webp
Triumphant Light,73,Celestic Town Elder,,Supporter,◊◊,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_073_EN.webp
Triumphant Light,74,Barry,,Supporter,◊◊,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_074_EN.webp
Triumphant Light,75,Adaman,,Supporter,◊◊,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_075_EN.webp
Triumphant Light,76,Houndoom,Fire,Stage,☆,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_076_EN.webp
Triumphant Light,77,Marill,Water,Basic,☆,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_077_EN.webp
Triumphant Light,78,Unown,Psychic,Basic,☆,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_078_EN.webp
Triumphant Light,79,Sudowoodo,Fighting,Basic,☆,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_079_EN.webp
Triumphant Light,80,Magnemite,Metal,Basic,☆,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_080_EN.webp
Triumphant Light,81,Shaymin,Common,Basic,☆,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_081_EN.webp
Triumphant Light,82,Leafeon ex,Grass,Stage,☆☆,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_082_EN.webp
Triumphant Light,83,Glaceon ex,Water,Stage,☆☆,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_083_EN.webp
Triumphant Light,84,Garchomp ex,Fighting,Stage,☆☆,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2a/A2a_084_EN.webp
